drugbank_id,id
DB07512,6049
DB07525,6050
DB07545,6051
DB07553,6052
DB07556,6053
DB07557,6054
DB07593,6055
DB07594,6056
DB07615,6057
DB07621,6058
DB07637,6059
DB07641,6060
DB07645,6061
DB07653,6062
DB07658,6063
DB07659,6064
DB07660,6065
DB07662,6066
DB07664,6067
DB07677,6068
DB07681,6069
DB07683,6070
DB07684,6071
DB07708,6072
DB07711,6073
DB07712,6074
DB07715,6075
DB07718,6076
DB07720,6077
DB07723,6078
DB07742,6079
DB07767,6080
DB07776,6081
DB07780,6082
DB07794,6083
DB07795,6084
DB07810,6085
DB07829,6086
DB07841,6087
DB07842,6088
DB07863,6089
DB07873,6090
DB07876,6091
DB07897,6092
DB07917,6093
DB07919,6094
DB07920,6095
DB07922,6096
DB07926,6097
DB07940,6098
DB07954,6099
DB07955,6100
DB07983,6101
DB07988,6102
DB07995,6103
DB07997,6104
DB08003,6105
DB08009,6106
DB08037,6107
DB08039,6108
DB08040,6109
DB08044,6110
DB08048,6111
DB08049,6112
DB08052,6113
DB08058,6114
DB08059,6115
DB08061,6116
DB08065,6117
DB08073,6118
DB08078,6119
DB08084,6120
DB08085,6121
DB08089,6122
DB08093,6123
DB08121,6124
DB08132,6125
DB08133,6126
DB08134,6127
DB08135,6128
DB08155,6129
DB08156,6130
DB08157,6131
DB08165,6132
DB08167,6133
DB08168,6134
DB08178,6135
DB08180,6136
DB08182,6137
DB08190,6138
DB08192,6139
DB08200,6140
DB08201,6141
DB08214,6142
DB08222,6143
DB08228,6144
DB08231,6145
DB08233,6146
DB08238,6147
DB08254,6148
DB08256,6149
DB08257,6150
DB08258,6151
DB08262,6152
DB08312,6153
DB08321,6154
DB08324,6155
DB08339,6156
DB08348,6157
DB08357,6158
DB08358,6159
DB08361,6160
DB08363,6161
DB08371,6162
DB08388,6163
DB08398,6164
DB08403,6165
DB08416,6166
DB08436,6167
DB08443,6168
DB08454,6169
DB08462,6170
DB08466,6171
DB08473,6172
DB08476,6173
DB08480,6174
DB08482,6175
DB08484,6176
DB08492,6177
DB08517,6178
DB08522,6179
DB08550,6180
DB08568,6181
DB08576,6182
DB08577,6183
DB08593,6184
DB08594,6185
DB08597,6186
DB08599,6187
DB08601,6188
DB08604,6189
DB08611,6190
DB08612,6191
DB08626,6192
DB08632,6193
DB08633,6194
DB08651,6195
DB08653,6196
DB08658,6197
DB08683,6198
DB08691,6199
DB08754,6200
DB08756,6201
DB08760,6202
DB08765,6203
DB08768,6204
DB08770,6205
DB08772,6206
DB08780,6207
DB08782,6208
DB08786,6209
DB08800,6210
DB08802,6211
DB08805,6212
DB08806,6213
DB08807,6214
DB08808,6215
DB08809,6216
DB08810,6217
DB08811,6218
DB08813,6219
DB08814,6220
DB08818,6221
DB08823,6222
DB08824,6223
DB08834,6224
DB08835,6225
DB08836,6226
DB08837,6227
DB08838,6228
DB08839,6229
DB08841,6230
DB08846,6231
DB08848,6232
DB08849,6233
DB08855,6234
DB08856,6235
DB08861,6236
DB08862,6237
DB08864,6238
DB08878,6239
DB08905,6240
DB08922,6241
DB08927,6242
DB08936,6243
DB08943,6244
DB08949,6245
DB08950,6246
DB08954,6247
DB08955,6248
DB08960,6249
DB08964,6250
DB08980,6251
DB08981,6252
DB08995,6253
DB08996,6254
DB09000,6255
DB09014,6256
DB09016,6257
DB09017,6258
DB09019,6259
DB09020,6260
DB09023,6261
DB09031,6262
DB09047,6263
DB09066,6264
DB09067,6265
DB09069,6266
DB09070,6267
DB09086,6268
DB09088,6269
DB09089,6270
DB09090,6271
DB09091,6272
DB09092,6273
DB09093,6274
DB09095,6275
DB09096,6276
DB09097,3878
DB09100,6277
DB09103,6278
DB09107,6279
DB09108,6280
DB09109,6281
DB09112,6282
DB09116,6283
DB09118,6284
DB09123,6285
DB09124,6286
DB09129,6287
DB09130,6288
DB09140,6289
DB09147,6290
DB09148,6291
DB09149,6292
DB09151,6293
DB09154,6294
DB09158,6295
DB09166,6296
DB09173,6297
DB09174,6298
DB09181,6299
DB09186,6300
DB09194,6301
DB09195,6302
DB09196,6303
DB09198,6304
DB09201,6305
DB09202,6306
DB09204,6307
DB09206,6308
DB09207,6309
DB09209,6310
DB09211,6311
DB09215,6312
DB09216,6313
DB09217,6314
DB09220,6315
DB09221,6316
DB09224,6317
DB09225,6318
DB09228,6319
DB09229,6320
DB09231,6321
DB09235,6322
DB09239,6323
DB09241,6324
DB09244,6325
DB09258,6326
DB09266,6327
DB09270,6328
DB09271,6329
DB09273,6330
DB09282,6331
DB09283,6332
DB09285,6333
DB09286,6334
DB09288,6335
DB09289,6336
DB09295,6337
DB09300,6338
DB09304,6339
DB09327,6340
DB09329,6341
DB09332,6342
DB09333,6343
DB09336,6344
DB09338,6345
DB09345,6346
DB09361,6347
DB09363,6348
DB09372,6349
DB09401,6350
DB09409,6351
DB09418,6352
DB09422,6353
DB09456,6354
DB09460,6355
DB09462,6356
DB09472,6357
DB09481,6358
DB09517,6359
DB09526,6360
DB09539,6361
DB09543,6362
DB09552,6363
DB09559,6364
DB09568,6365
DB10770,6366
DB10772,6367
DB11059,6368
DB11064,6369
DB11071,6370
DB11079,6371
DB11081,6372
DB11085,6373
DB11090,6374
DB11091,6375
DB11093,6376
DB11113,6377
DB11124,6378
DB11130,6379
DB11131,6380
DB11133,6381
DB11136,6382
DB11145,6383
DB11156,6384
DB11157,6385
DB11160,6386
DB11166,6387
DB11181,6388
DB11193,6389
DB11201,6390
DB11219,6391
DB11221,6392
DB11235,6393
DB11254,6394
DB11259,6395
DB11263,6396
DB11268,6397
DB11273,6398
DB11274,6399
DB11275,6400
DB11278,6401
DB11288,6402
DB11294,6403
DB11300,6404
DB11311,6405
DB11312,6406
DB11323,6407
DB11324,6408
DB11327,6409
DB11328,6410
DB11338,6411
DB11345,6412
DB11348,6413
DB11365,6414
DB11366,6415
DB11376,6416
DB11399,6417
DB11425,6418
DB11428,6419
DB11429,6420
DB11466,6421
DB11477,6422
DB11490,6423
DB11496,6424
DB11504,6425
DB11507,6426
DB11519,6427
DB11521,6428
DB11564,6429
DB11567,6430
DB11568,6431
DB11571,6432
DB11572,6433
DB11577,6434
DB11580,6435
DB11582,6436
DB11584,6437
DB11587,6438
DB11588,6439
DB11590,6440
DB11595,6441
DB11597,6442
DB11598,6443
DB11601,6444
DB11605,6445
DB11606,6446
DB11607,6447
DB11608,6448
DB11617,6449
DB11619,6450
DB11620,6451
DB11623,6452
DB11626,6453
DB11633,6454
DB11635,6455
DB11638,6456
DB11639,6457
DB11645,3598
DB11647,6458
DB11650,3401
DB11656,6459
DB11669,6460
DB11672,6461
DB11673,6462
DB11708,1697
DB11714,6463
DB11721,6464
DB11723,3108
DB11724,6465
DB11725,6466
DB11731,6467
DB11734,6468
DB11736,3544
DB11750,6469
DB11752,6470
DB11755,6471
DB11767,6472
DB11769,6473
DB11771,6474
DB11773,6475
DB11776,6476
DB11785,6477
DB11790,6478
DB11819,6479
DB11834,6480
DB11839,3354
DB11840,6481
DB11848,6482
DB11850,6483
DB11856,6484
DB11858,6485
DB11866,6486
DB11870,3335
DB11877,6487
DB11884,6488
DB11898,6489
DB11914,6490
DB11918,6491
DB11919,6492
DB11928,6493
DB11937,6494
DB11945,6495
DB11948,6496
DB11960,6497
DB11961,3580
DB11970,1943
DB11975,6498
DB11976,6499
DB11987,6500
DB11988,6501
DB11990,3791
DB11994,6502
DB12007,6503
DB12018,6504
DB12023,6505
DB12024,6506
DB12025,6507
DB12027,6508
DB12034,6509
DB12039,6510
DB12050,6511
DB12052,6512
DB12054,4000
DB12058,6513
DB12082,6514
DB12084,6515
DB12085,6516
DB12086,6517
DB12088,6518
DB12093,6519
DB12098,6520
DB12099,6521
DB12109,6522
DB12110,6523
DB12111,6524
DB12116,6525
DB12118,6526
DB12124,6527
DB12126,6528
DB12134,6529
DB12143,6530
DB12146,6531
DB12150,6532
DB12151,6533
DB12155,6534
DB12157,6535
DB12159,6536
DB12161,6537
DB12169,6538
DB12186,3259
DB12188,6539
DB12189,6540
DB12193,6541
DB12211,6542
DB12220,3685
DB12222,6543
DB12226,6544
DB12234,6545
DB12240,6546
DB12243,6547
DB12244,2083
DB12247,1703
DB12266,6548
DB12271,6549
DB12274,6550
DB12276,6551
DB12278,6552
DB12279,6553
DB12284,4096
DB12288,3777
DB12290,6554
DB12298,6555
DB12306,6556
DB12308,6557
DB12309,6558
DB12312,6559
DB12313,6560
DB12314,6561
DB12317,6562
DB12321,6563
DB12323,3352
DB12326,6564
DB12327,6565
DB12328,6566
DB12339,6567
DB12348,6568
DB12350,6569
DB12354,6570
DB12357,1720
DB12370,6571
DB12375,3404
DB12379,6572
DB12380,6573
DB12385,6574
DB12392,6575
DB12410,6576
DB12414,6577
DB12416,6578
DB12418,6579
DB12420,6580
DB12428,1624
DB12435,6581
DB12441,6582
DB12445,6583
DB12446,1948
DB12449,6584
DB12452,6585
DB12465,6586
DB12478,6587
DB12484,6588
DB12487,6589
DB12489,6590
DB12498,6591
DB12505,6592
DB12507,4135
DB12509,6593
DB12514,6594
DB12518,6595
DB12530,6596
DB12532,6597
DB12537,6598
DB12539,6599
DB12541,6600
DB12542,6601
DB12549,6602
DB12554,6603
DB12556,1442
DB12559,6604
DB12564,6605
DB12571,6606
DB12576,6607
DB12581,2221
DB12582,6608
DB12598,6609
DB12610,6610
DB12611,1465
DB12615,6611
DB12622,6612
DB12623,6613
DB12631,6614
DB12638,6615
DB12645,6616
DB12647,6617
DB12648,6618
DB12651,6619
DB12661,6620
DB12664,2079
DB12665,6621
DB12668,6622
DB12669,1330
DB12670,6623
DB12671,3386
DB12672,6624
DB12675,6625
DB12679,6626
DB12688,6627
DB12693,6628
DB12698,6629
DB12704,6630
DB12709,6631
DB12710,6632
DB12739,6633
DB12741,6634
DB12746,1688
DB12750,6635
DB12754,6636
DB12760,1917
DB12763,1440
DB12765,6637
DB12795,6638
DB12799,6639
DB12803,6640
DB12804,6641
DB12816,6642
DB12818,6643
DB12819,6644
DB12831,6645
DB12838,6646
DB12839,6647
DB12842,6648
DB12843,6649
DB12847,6650
DB12852,6651
DB12853,6652
DB12868,6653
DB12869,6654
DB12872,6655
DB12879,6656
DB12881,6657
DB12883,6658
DB12884,6659
DB12886,3273
DB12890,6660
DB12893,6661
DB12899,6662
DB12906,6663
DB12917,6664
DB12920,6665
DB12923,6666
DB12931,6667
DB12934,6668
DB12946,6669
DB12948,6670
DB12953,6671
DB12955,6672
DB12959,3968
DB12961,6673
DB12963,1886
DB12965,6674
DB12967,6675
DB12980,6676
DB12986,1529
DB12996,6677
DB13007,6678
DB13009,6679
DB13010,6680
DB13014,6681
DB13016,6682
DB13022,1436
DB13023,6683
DB13033,6684
DB13035,1337
DB13044,6685
DB13048,6686
DB13052,6687
DB13058,6688
DB13059,1469
DB13062,1439
DB13063,6689
DB13064,6690
DB13066,6691
DB13080,6692
DB13089,6693
DB13097,6694
DB13098,6695
DB13104,1534
DB13106,6696
DB13107,3655
DB13118,6697
DB13120,6698
DB13123,6699
DB13127,6700
DB13133,6701
DB13138,1894
DB13144,6702
DB13146,6703
DB13149,6704
DB13150,6705
DB13151,6706
DB13152,6707
DB13155,6708
DB13158,6709
DB13161,6710
DB13166,6711
DB13169,6712
DB13171,6713
DB13173,6714
DB13174,6715
DB13179,6716
DB13182,6717
DB13191,6718
DB13192,6719
DB13200,6720
DB13242,6721
DB13243,6722
DB13245,6723
DB13247,6724
DB13251,6725
DB13254,6726
DB13257,6727
DB13262,6728
DB13308,6729
DB13310,6730
DB13318,6731
DB13335,6732
DB13343,6733
DB13345,6734
DB13346,6735
DB13421,6736
DB13437,6737
DB13481,6738
DB13495,6739
DB13502,6740
DB13503,6741
DB13505,6742
DB13520,6743
DB13530,6744
DB13550,6745
DB13552,6746
DB13559,3851
DB13581,6747
DB13615,6748
DB13616,6749
DB13624,6750
DB13643,6751
DB13665,6752
DB13715,6753
DB13716,6754
DB13729,6755
DB13746,6756
DB13750,6757
DB13751,6758
DB13757,6759
DB13760,6760
DB13766,6761
DB13767,6762
DB13775,6763
DB13777,6764
DB13791,6765
DB13793,6766
DB13800,6767
DB13806,6768
DB13810,6769
DB13837,6770
DB13853,6771
DB13857,6772
DB13867,653
DB13872,6773
DB13875,6774
DB13876,6775
DB13881,6776
DB13884,6777
DB13893,6778
DB13894,6779
DB13896,6780
DB13908,6781
DB13915,6782
DB13923,6783
DB13925,6784
DB13926,6785
DB13928,6786
DB13932,6787
DB13933,6788
DB13934,1304
DB13939,6789
DB13940,6790
DB13948,6791
DB13949,6792
DB13950,6793
DB13953,6794
DB13955,6795
DB13961,6796
DB13967,6797
DB13978,4168
DB13983,6798
DB13985,2872
DB13988,6799
DB13993,6800
DB13995,6801
DB13998,6802
DB14004,6803
DB14009,6804
DB14010,6805
DB14011,6806
DB14012,6807
DB14013,6808
DB14014,6809
DB14017,6810
DB14018,6811
DB14020,6812
DB14028,6813
DB14034,6814
DB14035,6815
DB14039,6816
DB14040,6817
DB14041,6818
DB14042,6819
DB14043,6820
DB14049,6821
DB14050,6822
DB14054,6823
DB14059,6824
DB14060,6825
DB14061,6826
DB14062,6827
DB14063,6828
DB14064,6829
DB14065,6830
DB14066,6831
DB14067,6832
DB14068,6833
DB14069,6834
DB14071,6835
DB14072,6836
DB14083,6837
DB14086,6838
DB14104,6839
DB14109,6840
DB14127,6841
DB14128,6842
DB14132,6843
DB14144,6844
DB14146,3418
DB14174,6845
DB14183,6846
DB14184,6847
DB14187,6848
DB14210,6849
DB14212,6850
DB14371,6851
DB14500,6852
DB14502,6853
DB14511,6854
DB14520,6855
DB14533,6856
DB14546,6857
DB14548,6858
DB14562,6859
DB14580,6860
DB14581,6861
DB14597,6862
DB14672,6863
DB14700,6864
DB14707,6865
DB14715,6866
DB14719,6867
DB14722,6868
DB14724,6869
DB14731,6870
DB14737,6871
DB14738,6872
DB14740,6873
DB14762,6874
DB14763,6875
DB14773,1376
DB14776,6876
DB14779,6877
DB14787,6878
DB14791,1490
DB14799,6879
DB14802,3533
DB14803,6880
DB14805,6881
DB14811,6882
DB14823,1888
DB14835,3682
DB14844,6883
DB14846,6884
DB14851,6885
DB14854,2052
DB14857,6886
DB14859,6887
DB14864,6888
DB14866,6889
DB14867,3630
DB14868,3477
DB14876,6890
DB14886,4085
DB14887,6891
DB14892,6892
DB14898,6893
DB14900,6894
DB14909,6895
DB14910,6896
DB14911,6897
DB14914,6898
DB14917,6899
DB14918,6900
DB14919,6901
DB14922,6902
DB14923,2204
DB14939,2007
DB14944,3828
DB14946,6903
DB14960,6904
DB14962,6905
DB14967,6906
DB14977,3778
DB14979,6907
DB14992,6908
DB14995,6909
DB14996,6910
DB14998,1554
DB14999,6911
DB15001,6912
DB15003,3276
DB15033,6913
DB15034,3954
DB15036,6914
DB15038,6915
DB15043,6916
DB15044,6917
DB15047,6918
DB15048,3130
DB15063,6919
DB15067,6920
DB15085,3278
DB15090,6921
DB15092,1899
DB15093,6922
DB15096,6923
DB15100,6924
DB15106,1418
DB15114,4206
DB15118,6925
DB15119,6926
DB15124,6927
DB15126,3602
DB15130,6928
DB15132,6929
DB15137,1679
DB15138,6930
DB15163,3495
DB15164,6931
DB15165,6932
DB15169,6933
DB15171,6934
DB15173,3315
DB15187,6935
DB15190,1742
DB15192,1882
DB15194,3283
DB15214,6936
DB15218,6937
DB15221,6938
DB15226,6939
DB15229,2047
DB15248,6940
DB15252,6941
DB15265,6942
DB15270,6943
DB15271,6944
DB15283,6945
DB15288,6946
DB15303,6947
DB15334,6948
DB15335,6949
DB15347,3260
DB15348,3636
DB15354,6950
DB15355,6951
DB15356,6952
DB15366,6953
DB15382,1500
DB15391,2661
DB15395,6954
DB15407,1744
DB15413,6955
DB15425,6956
DB15434,6957
DB15449,6958
DB15450,6959
DB15458,6960
DB15460,6961
DB15462,6962
DB15466,6963
DB15471,6964
DB15488,6965
DB15489,6966
DB15492,6967
DB15493,6968
DB15494,6969
DB15495,6970
DB15496,6971
DB15498,6972
DB15534,6973
DB15570,6974
DB15581,6975
DB15584,6976
DB15585,6977
DB15588,6978
DB15593,6979
DB15598,6980
DB15599,6981
DB15617,6982
DB15624,6983
DB15626,6984
DB15627,6985
DB15628,6986
DB15635,6987
DB15636,6988
DB15637,6989
DB15640,6990
DB15643,6991
DB15647,6992
DB15650,6993
DB15665,6994
DB15690,6995
DB15699,6996
DB15719,6997
DB15762,6998
DB15765,6999
DB15766,7000
DB15767,7001
DB15768,7002
DB15769,7003
DB15770,7004
DB15771,7005
DB15772,7006
DB15773,7007
DB15791,7008
DB15873,7009
DB15949,7010
DB15954,7011
DB15971,7012
DB15982,7013
DB16007,7014
DB16013,7015
DB16019,7016
DB16028,7017
DB16038,7018
DB16039,7019
DB16043,7020
DB16050,7021
DB16051,7022
DB16053,7023
DB16055,7024
DB16061,7025
DB16064,7026
DB16067,7027
DB16068,7028
DB16071,7029
DB16072,7030
DB16073,7031
DB16084,7032
DB16095,7033
DB16099,7034
DB16101,7035
DB16106,7036
DB16109,7037
DB16112,7038
DB16123,7039
DB16128,7040
DB16134,7041
DB16137,7042
DB16145,7043
DB16146,7044
DB16148,7045
DB16153,7046
DB16160,7047
DB16162,7048
DB16167,7049
DB16168,7050
DB16186,7051
DB16191,7052
DB16192,7053
DB16210,7054
DB16213,7055
DB16214,7056
DB16218,7057
DB16220,7058
DB16222,7059
DB16227,7060
DB16240,7061
DB16244,1640
DB16252,7062
DB16265,7063
DB16272,7064
DB16275,7065
DB16277,7066
DB16279,7067
DB16288,7068
DB16305,7069
DB16309,7070
DB16318,7071
DB16319,7072
DB16324,7073
DB16341,7074
DB16349,7075
DB16370,7076
DB16371,7077
DB16379,7078
DB16388,7079
DB16390,7080
DB16404,7081
DB16407,7082
DB16411,7083
DB16416,7084
DB16417,7085
DB16418,7086
DB16446,7087
DB16447,7088
DB16453,7089
DB16454,7090
DB16456,7091
DB16473,7092
DB16474,7093
DB16479,7094
DB16485,7095
DB16492,7096
DB16495,7097
DB16502,7098
DB16554,7099
DB16555,7100
DB16580,7101
DB16582,7102
DB16602,7103
DB16607,7104
DB16623,7105
DB16628,7106
DB16629,7107
DB16630,7108
DB16637,7109
DB16652,7110
DB16655,7111
DB16662,7112
DB16665,7113
DB16668,7114
DB16672,7115
DB16678,7116
DB16684,7117
DB16693,7118
DB16694,7119
DB16695,7120
DB16697,7121
DB16698,7122
DB16700,7123
DB16707,7124
DB16708,7125
DB16732,7126
DB16733,7127
DB16737,7128
DB16738,7129
DB16739,7130
DB16740,7131
DB16742,7132
DB16744,7133
DB16754,7134
DB16756,7135
DB16767,7136
DB16768,7137
DB16770,7138
DB16771,7139
DB16778,7140
DB16791,7141
DB16820,7142
DB16822,7143
DB16823,7144
DB16825,7145
DB16833,7146
DB16834,7147
DB16838,7148
DB16854,7149
DB16857,7150
DB16862,7151
DB16863,7152
DB16865,7153
DB16874,7154
DB16877,7155
DB16884,7156
DB16890,7157
DB16893,7158
DB16895,7159
DB16909,7160
DB16911,7161
DB16927,7162
DB16936,7163
DB16938,7164
DB16955,7165
DB16967,7166
DB16968,7167
DB16995,7168
DB17018,7169
DB17021,7170
DB17022,7171
DB17023,7172
DB17024,7173
DB17026,7174
DB17029,7175
DB17032,7176
DB17033,7177
DB17034,7178
DB17039,7179
DB17040,7180
DB17041,7181
DB17042,7182
DB17043,7183
DB17045,7184
DB17046,7185
DB17047,7186
DB17051,7187
DB17052,7188
DB17053,7189
DB17055,7190
DB17056,7191
DB17059,7192
DB17060,7193
DB17061,7194
DB17063,7195
DB17064,7196
DB17080,7197
DB17087,7198
DB17101,7199
DB17112,7200
DB17117,7201
DB17131,7202
DB17140,7203
DB17143,7204
DB17152,7205
DB17159,7206
DB17166,7207
DB17180,7208
DB17256,7209
DB17277,7210
DB17283,7211
DB17298,7212
DB17299,7213
DB17309,7214
DB17383,7215
DB17449,7216
DB17490,7217
DB17493,7218
DB17507,7219
DB17520,7220
DB17525,7221
DB17578,7222
DB17587,7223
DB17589,7224
DB17602,7225
DB17670,7226
DB17706,7227
DB17725,7228
DB17749,7229
DB17758,7230
DB17832,7231
DB17837,7232
DB17851,7233
DB17856,7234
DB17873,7235
DB17882,7236
DB17892,7237
DB17919,7238
DB17929,7239
DB17977,7240
DB17984,7241
DB18011,7242
DB18012,7243
DB18019,7244
DB18038,7245
DB18041,7246
DB18046,7247
DB18054,7248
DB18080,7249
DB18091,7250
DB18096,7251
DB18104,7252
DB18107,7253
DB18122,7254
DB18124,7255
DB18125,7256
DB18145,7257
DB18203,7258
DB18213,7259
DB18236,7260
DB18252,7261
DB18267,7262
DB18268,7263
DB18296,7264
DB18298,7265
DB18307,7266
DB18313,7267
DB18315,7268
DB18368,7269
DB18393,7270
DB18405,7271
DB18488,7272
DB18490,7273
DB18632,7274
DB18665,7275
DB18676,7276
DB18704,7277
DB18718,7278
DB18719,7279
DB18725,7280
DB18736,7281
DB18740,7282
DB18752,7283
DB18759,7284
DB18767,7285
DB18773,7286
DB18782,7287
DB18785,7288
DB18788,7289
DB18804,7290
DB18809,7291
DB18823,7292
DB18847,7293
DB18866,7294
DB18950,7295
DB18963,7296
DB18964,7297
DB19010,7298
DB19028,7299
DB19043,7300
DB19054,7301
DB19058,7302
DB19083,7303
DB19085,7304
DB19088,7305
DB19090,7306
DB19094,7307
DB19123,7308
DB19129,7309
DB19130,7310
DB19160,7311
DB19168,7312
DB19177,7313
DB19193,7314
DB19198,7315
DB19199,7316
DB19201,7317
DB19202,7318
DB19205,7319
DB19206,4008
DB19243,7320
DB19255,7321
DB19257,7322
DB19277,7323
DB19281,7324
DB19283,7325
DB19306,7326
DB19312,7327
DB19314,7328
DB19329,7329
DB19353,7330
DB19372,7331
DB19378,7332
DB19381,7333
DB19397,7334
DB08804|DB00984,6712
DB07364,7344
DB04098,7349
DB00021,352
DB13295,4756
DB08987,4447
DB13584,1044
