chembl_id,id
CHEMBL919,1179
CHEMBL1200341,1180
CHEMBL741,1181
CHEMBL79,1182
CHEMBL1200409,1183
CHEMBL1200773,1184
CHEMBL750,1185
CHEMBL1200323,1186
CHEMBL1200833,1187
CHEMBL1256958,1188
CHEMBL679,1189
CHEMBL3184799,1190
CHEMBL1434513,1191
CHEMBL1200705,1192
CHEMBL1200503,1193
CHEMBL3182733,1194
CHEMBL1200411,1195
CHEMBL1764,1196
CHEMBL3187985,1197
CHEMBL1303,1198
CHEMBL1201505,1199
CHEMBL1201575,1200
CHEMBL3989519,1201
CHEMBL797,1202
CHEMBL1100,1203
CHEMBL697,1204
CHEMBL696,1205
CHEMBL695,1206
CHEMBL284348,1207
CHEMBL1200728,1208
CHEMBL1201154,1209
CHEMBL2108427,587
CHEMBL2105712,1210
CHEMBL2107387,1211
CHEMBL2107834,1212
CHEMBL2103873,1213
CHEMBL1743048,1214
CHEMBL1873475,1215
CHEMBL87992,1216
CHEMBL523299,1217
CHEMBL2106615,1218
CHEMBL3989861,1219
CHEMBL2146140,1220
CHEMBL2105732,345
CHEMBL139,1221
CHEMBL34259,1222
CHEMBL514800,1223
CHEMBL2103827,1224
CHEMBL2103822,1225
CHEMBL2107067,1226
CHEMBL2107857,1227
CHEMBL1743062,1228
CHEMBL1743070,1229
CHEMBL2107841,1230
CHEMBL408513,1231
CHEMBL2105743,1232
CHEMBL1083659,1233
CHEMBL2107386,1234
CHEMBL2107830,1235
CHEMBL2403108,1236
CHEMBL2107815,1237
CHEMBL373742,1238
CHEMBL2216870,1239
CHEMBL4297066,1240
CHEMBL3137343,1241
CHEMBL3039504,1242
CHEMBL2219416,1243
CHEMBL2108027,1244
CHEMBL2108677,1245
CHEMBL1743087,1246
CHEMBL206253,1247
CHEMBL2145077,1248
CHEMBL2105704,1249
CHEMBL2159122,1250
CHEMBL189963,1251
CHEMBL2105682,1252
CHEMBL2108078,1253
CHEMBL521686,1254
CHEMBL1742992,1255
CHEMBL2108738,1256
CHEMBL1743068,1257
CHEMBL3545368,1258
CHEMBL1097279,1259
CHEMBL2103870,1260
CHEMBL3137301,1261
CHEMBL2105760,1262
CHEMBL1201130,1263
CHEMBL296419,1264
CHEMBL1534525,1265
CHEMBL547,1266
CHEMBL1200467,1267
CHEMBL1200434,1268
CHEMBL2103802,1269
CHEMBL5314382,1270
CHEMBL3544986,1271
CHEMBL3137317,1272
CHEMBL2109540,1273
CHEMBL2024517,1274
CHEMBL2364655,1275
CHEMBL3707330,1276
CHEMBL65375,1277
CHEMBL2107869,1278
CHEMBL2219425,1279
CHEMBL2108429,1280
CHEMBL2364607,1281
CHEMBL3545063,1282
CHEMBL1743007,1283
CHEMBL3545432,1284
CHEMBL1743047,1285
CHEMBL1743010,1286
CHEMBL3707320,1287
CHEMBL238804,1288
CHEMBL2105720,1289
CHEMBL52885,1290
CHEMBL5314403,1291
CHEMBL3545237,1292
CHEMBL1721885,1293
CHEMBL216981,1294
CHEMBL3545097,1295
CHEMBL536151,1296
CHEMBL3545383,1297
CHEMBL2143592,1298
CHEMBL146506,1299
CHEMBL3545355,1300
CHEMBL3545173,1301
CHEMBL3545174,1302
CHEMBL3545046,1303
CHEMBL5170587,1304
CHEMBL37676,1305
CHEMBL2178100,1306
CHEMBL2346976,1307
CHEMBL467888,1308
CHEMBL3360975,1309
CHEMBL3945199,1310
CHEMBL456237,1311
CHEMBL3545238,1312
CHEMBL272621,1313
CHEMBL3822773,1314
CHEMBL454138,1315
CHEMBL271220,1316
CHEMBL4068611,1317
CHEMBL1215331,1318
CHEMBL3545239,1319
CHEMBL3545295,1320
CHEMBL3544958,1321
CHEMBL3545114,1322
CHEMBL3545176,1323
CHEMBL3545357,1324
CHEMBL5314405,1325
CHEMBL3261331,1326
CHEMBL284121,1327
CHEMBL3542265,1328
CHEMBL4116008,1329
CHEMBL5314406,1330
CHEMBL4208229,1331
CHEMBL1980297,1332
CHEMBL3545419,1333
CHEMBL3545241,1334
CHEMBL1645462,1335
CHEMBL551064,1336
CHEMBL3545420,1337
CHEMBL496102,1338
CHEMBL4303596,1339
CHEMBL585902,1340
CHEMBL2140408,1341
CHEMBL1650595,1342
CHEMBL4297187,1343
CHEMBL4297188,1344
CHEMBL5314407,1345
CHEMBL3545359,1346
CHEMBL3644252,1347
CHEMBL3991932,1348
CHEMBL129857,1349
CHEMBL1967878,1350
CHEMBL3545243,1351
CHEMBL3545360,1352
CHEMBL1947204,1353
CHEMBL574738,1354
CHEMBL3544960,1355
CHEMBL3545117,1356
CHEMBL5314408,1357
CHEMBL1969664,1358
CHEMBL3545423,1359
CHEMBL422872,1360
CHEMBL488436,1361
CHEMBL2165191,1362
CHEMBL2031465,1363
CHEMBL4285417,1364
CHEMBL3545298,1365
CHEMBL3659497,1366
CHEMBL9960,1367
CHEMBL2041933,1368
CHEMBL1801204,1369
CHEMBL3408248,1370
CHEMBL3182621,1371
CHEMBL3644672,1372
CHEMBL4751394,1373
CHEMBL4303241,1374
CHEMBL3963485,1375
CHEMBL4209157,1376
CHEMBL3657311,1377
CHEMBL258940,1378
CHEMBL103667,1379
CHEMBL296468,1380
CHEMBL3545299,1381
CHEMBL3545050,1382
CHEMBL3545247,1383
CHEMBL3586573,1384
CHEMBL3301600,1385
CHEMBL3910075,1386
CHEMBL2010872,1387
CHEMBL2029988,1388
CHEMBL3951811,1389
CHEMBL150894,1390
CHEMBL346631,1391
CHEMBL3545427,1392
CHEMBL3545300,1393
CHEMBL483321,1394
CHEMBL5095033,1395
CHEMBL2035185,1396
CHEMBL598797,1397
CHEMBL3622533,1398
CHEMBL482967,1399
CHEMBL3545365,1400
CHEMBL3544963,1401
CHEMBL3545248,1402
CHEMBL3960488,1403
CHEMBL3544964,1404
CHEMBL3545249,1405
CHEMBL3916717,1406
CHEMBL3544966,1407
CHEMBL1090479,1408
CHEMBL1236962,1409
CHEMBL4742157,1410
CHEMBL3188551,1411
CHEMBL1908394,1412
CHEMBL3544968,1413
CHEMBL494089,1414
CHEMBL3786343,1415
CHEMBL4163691,1416
CHEMBL3991927,1417
CHEMBL4297190,1418
CHEMBL5314410,1419
CHEMBL5095034,1420
CHEMBL5314411,1421
CHEMBL3109738,1422
CHEMBL2133806,1423
CHEMBL3674570,1424
CHEMBL406381,1425
CHEMBL1908397,1426
CHEMBL333021,1427
CHEMBL3545074,1428
CHEMBL3651966,1429
CHEMBL3545263,1430
CHEMBL3889654,1431
CHEMBL5095023,1432
CHEMBL3545076,1433
CHEMBL3545134,1434
CHEMBL3545307,1435
CHEMBL3545264,1436
CHEMBL3544998,1437
CHEMBL3577124,1438
CHEMBL5314386,1439
CHEMBL5314387,1440
CHEMBL3545000,1441
CHEMBL3182444,1442
CHEMBL3545378,1443
CHEMBL2323775,1444
CHEMBL4213970,1445
CHEMBL2104954,1446
CHEMBL5314383,1447
CHEMBL3935857,1448
CHEMBL3348923,1449
CHEMBL259084,1450
CHEMBL5095024,1451
CHEMBL4871106,1452
CHEMBL3545321,1453
CHEMBL1738758,1454
CHEMBL3545135,1455
CHEMBL2219421,1456
CHEMBL4071161,1457
CHEMBL3989868,1458
CHEMBL1614710,1459
CHEMBL5095025,1460
CHEMBL1684984,1461
CHEMBL2141712,1462
CHEMBL3545196,1463
CHEMBL1738697,1464
CHEMBL3545137,1465
CHEMBL1084546,1466
CHEMBL1938400,1467
CHEMBL3128043,1468
CHEMBL4289017,1469
CHEMBL2001019,1470
CHEMBL3655081,1471
CHEMBL1230607,1472
CHEMBL1963502,1473
CHEMBL1258517,1474
CHEMBL3545004,1475
CHEMBL3639728,1476
CHEMBL3545381,1477
CHEMBL4303729,1478
CHEMBL3545138,1479
CHEMBL3545139,1480
CHEMBL3545323,1481
CHEMBL3545006,1482
CHEMBL1766582,1483
CHEMBL5314384,1484
CHEMBL384304,1485
CHEMBL2106468,1486
CHEMBL3545080,1487
CHEMBL3264002,1488
CHEMBL3545082,1489
CHEMBL5314388,1490
CHEMBL2331680,1491
CHEMBL3813842,1492
CHEMBL3545199,1493
CHEMBL3545083,1494
CHEMBL203567,1495
CHEMBL1614766,1496
CHEMBL3545141,1497
CHEMBL190333,1498
CHEMBL3545200,1499
CHEMBL4461070,1500
CHEMBL3112866,1501
CHEMBL3545142,1502
CHEMBL3545384,1503
CHEMBL3544930,1504
CHEMBL2386889,1505
CHEMBL1614702,1506
CHEMBL1090173,1507
CHEMBL2326966,1508
CHEMBL1952329,1509
CHEMBL1236107,1510
CHEMBL482767,1511
CHEMBL245030,1512
CHEMBL258805,1513
CHEMBL3545201,1514
CHEMBL1614707,1515
CHEMBL1614725,1516
CHEMBL2180604,1517
CHEMBL4594253,1518
CHEMBL1615025,1519
CHEMBL3544932,1520
CHEMBL2392545,1521
CHEMBL3764045,1522
CHEMBL3692206,1523
CHEMBL192986,1524
CHEMBL1944698,1525
CHEMBL3989869,1526
CHEMBL3545327,1527
CHEMBL3040440,1528
CHEMBL1079593,1529
CHEMBL3989870,1530
CHEMBL405130,1531
CHEMBL3545385,1532
CHEMBL3545145,1533
CHEMBL4113131,1534
CHEMBL3545328,1535
CHEMBL3545085,1536
CHEMBL2016893,1537
CHEMBL3544936,1538
CHEMBL571948,1539
CHEMBL3544937,1540
CHEMBL3545236,1541
CHEMBL3545111,1542
CHEMBL1206245,1543
CHEMBL1084617,1544
CHEMBL1829335,1545
CHEMBL2106003,1546
CHEMBL2205230,1547
CHEMBL3133037,1548
CHEMBL375611,1549
CHEMBL3545203,1550
CHEMBL3545268,1551
CHEMBL3545269,1552
CHEMBL3358920,1553
CHEMBL4175981,1554
CHEMBL3545386,1555
CHEMBL2397751,1556
CHEMBL3915620,1557
CHEMBL3545270,1558
CHEMBL4303379,1559
CHEMBL3545087,1560
CHEMBL3694769,1561
CHEMBL3942498,1562
CHEMBL197669,1563
CHEMBL3545146,1564
CHEMBL2062154,1565
CHEMBL1915540,1566
CHEMBL3545388,1567
CHEMBL3545010,1568
CHEMBL3234681,1569
CHEMBL3545330,1570
CHEMBL3545011,1571
CHEMBL3545331,1572
CHEMBL440115,1573
CHEMBL260933,1574
CHEMBL1672627,1575
CHEMBL3545204,1576
CHEMBL3916700,1577
CHEMBL5314389,1578
CHEMBL2104927,1579
CHEMBL3301577,1580
CHEMBL2364652,1581
CHEMBL2369989,1582
CHEMBL1980391,1583
CHEMBL4596972,1584
CHEMBL5314390,1585
CHEMBL3545147,1586
CHEMBL3545090,1587
CHEMBL3894860,1588
CHEMBL229430,1589
CHEMBL398338,1590
CHEMBL3545148,1591
CHEMBL504652,1592
CHEMBL1783256,1593
CHEMBL1222883,1594
CHEMBL3678076,1595
CHEMBL3545208,1596
CHEMBL3545091,1597
CHEMBL5095026,1598
CHEMBL3545209,1599
CHEMBL429317,1600
CHEMBL214268,1601
CHEMBL2151570,1602
CHEMBL3545013,1603
CHEMBL2181753,1604
CHEMBL5095021,1605
CHEMBL561132,1606
CHEMBL3544941,1607
CHEMBL3545193,1608
CHEMBL4650214,1609
CHEMBL4456085,1610
CHEMBL1277072,1611
CHEMBL3647420,1612
CHEMBL3545354,1613
CHEMBL3707225,1614
CHEMBL3707353,1615
CHEMBL3707396,1616
CHEMBL3707354,1617
CHEMBL29919,1618
CHEMBL29741,1619
CHEMBL2104449,1620
CHEMBL2110814,1621
CHEMBL2364618,1622
CHEMBL3707397,1623
CHEMBL3707398,1624
CHEMBL3707378,1625
CHEMBL3707315,1626
CHEMBL3707399,1627
CHEMBL5095022,1628
CHEMBL3707355,1629
CHEMBL3707380,1630
CHEMBL3545210,1631
CHEMBL4297509,1632
CHEMBL2107341,1633
CHEMBL3545389,1634
CHEMBL6318,1635
CHEMBL3545274,1636
CHEMBL1232583,1637
CHEMBL2104984,1638
CHEMBL75133,1639
CHEMBL3545333,1640
CHEMBL3590187,1641
CHEMBL2105738,1642
CHEMBL3581693,1643
CHEMBL3545017,1644
CHEMBL489,1645
CHEMBL450940,1646
CHEMBL278703,1647
CHEMBL198877,1648
CHEMBL3545092,1649
CHEMBL3137304,1650
CHEMBL3545391,1651
CHEMBL2181929,1652
CHEMBL4088896,1653
CHEMBL3545393,1654
CHEMBL2181927,1655
CHEMBL146032,1656
CHEMBL2105694,1657
CHEMBL1908373,1658
CHEMBL3545093,1659
CHEMBL5314385,1660
CHEMBL424133,1661
CHEMBL3545394,1662
CHEMBL219586,1663
CHEMBL3545334,1664
CHEMBL93747,1665
CHEMBL107367,1666
CHEMBL181954,1667
CHEMBL230158,1668
CHEMBL5095027,1669
CHEMBL490029,1670
CHEMBL3545020,1671
CHEMBL1236924,1672
CHEMBL3545278,1673
CHEMBL3545279,1674
CHEMBL2103824,1675
CHEMBL107430,1676
CHEMBL2105648,1677
CHEMBL1716091,1678
CHEMBL471897,1679
CHEMBL2105107,1680
CHEMBL605525,1681
CHEMBL2104955,1682
CHEMBL2105705,1683
CHEMBL3545094,1684
CHEMBL565612,1685
CHEMBL587723,1686
CHEMBL3545335,1687
CHEMBL4790100,1688
CHEMBL4303201,1689
CHEMBL3785909,1690
CHEMBL3545311,1691
CHEMBL3545065,1692
CHEMBL2103842,1693
CHEMBL1088750,1694
CHEMBL3545213,1695
CHEMBL2107832,1696
CHEMBL3137308,1697
CHEMBL445813,1698
CHEMBL495727,1699
CHEMBL283120,1700
CHEMBL1231124,1701
CHEMBL1976040,1702
CHEMBL3184679,1703
CHEMBL3334567,1704
CHEMBL1614701,1705
CHEMBL2408045,1706
CHEMBL426161,1707
CHEMBL4442620,1708
CHEMBL2079588,1709
CHEMBL1236682,1710
CHEMBL1879463,1711
CHEMBL3545096,1712
CHEMBL513909,1713
CHEMBL3545395,1714
CHEMBL2017974,1715
CHEMBL1230065,1716
CHEMBL3545396,1717
CHEMBL575448,1718
CHEMBL460702,1719
CHEMBL3544943,1720
CHEMBL3545215,1721
CHEMBL3590106,1722
CHEMBL2396661,1723
CHEMBL3545337,1724
CHEMBL3586404,1725
CHEMBL1614713,1726
CHEMBL1950289,1727
CHEMBL105442,1728
CHEMBL2107779,1729
CHEMBL3545308,1730
CHEMBL2105728,1731
CHEMBL4297182,1732
CHEMBL1230165,1733
CHEMBL14762,1734
CHEMBL1738757,1735
CHEMBL3545153,1736
CHEMBL2220486,1737
CHEMBL1097999,1738
CHEMBL3039525,1739
CHEMBL607707,1740
CHEMBL482968,1290
CHEMBL3545216,1741
CHEMBL5095028,1742
CHEMBL3301607,1743
CHEMBL4303323,1744
CHEMBL3265032,1745
CHEMBL1230609,1746
CHEMBL2219422,1747
CHEMBL3137336,1748
CHEMBL3301606,1749
CHEMBL2103838,1750
CHEMBL3545154,1751
CHEMBL4303214,1752
CHEMBL206834,1753
CHEMBL313972,1754
CHEMBL3039502,1755
CHEMBL3545155,1756
CHEMBL2107872,1757
CHEMBL3402567,1758
CHEMBL5283463,1759
CHEMBL571546,1760
CHEMBL362558,1761
CHEMBL2364611,1762
CHEMBL2364626,1763
CHEMBL3039517,1764
CHEMBL2107823,1765
CHEMBL3301610,1766
CHEMBL572878,1767
CHEMBL1079175,1768
CHEMBL1822792,1769
CHEMBL124660,1770
CHEMBL2103851,1771
CHEMBL3545157,1772
CHEMBL4303389,1773
CHEMBL3120215,1774
CHEMBL253969,1775
CHEMBL3905910,1776
CHEMBL3545283,1777
CHEMBL507361,1778
CHEMBL2109295,1779
CHEMBL1234354,1780
CHEMBL592445,1781
CHEMBL3545398,1782
CHEMBL1088751,1783
CHEMBL402548,1784
CHEMBL564829,1785
CHEMBL3813873,1786
CHEMBL411907,1787
CHEMBL515271,1788
CHEMBL1090089,1789
CHEMBL3545159,1790
CHEMBL3545340,1791
CHEMBL475251,1792
CHEMBL558752,1793
CHEMBL521851,1794
CHEMBL1922094,1795
CHEMBL2177390,1796
CHEMBL2387080,1797
CHEMBL3544945,1798
CHEMBL3360203,1799
CHEMBL3545366,1800
CHEMBL3545341,1801
CHEMBL514201,1802
CHEMBL1278146,1803
CHEMBL363648,1804
CHEMBL230011,1805
CHEMBL403989,1806
CHEMBL574737,1807
CHEMBL462018,1808
CHEMBL3137331,1809
CHEMBL3039513,1810
CHEMBL1090090,1811
CHEMBL119385,1812
CHEMBL3545401,1392
CHEMBL3545027,1813
CHEMBL3544983,1814
CHEMBL3545402,1815
CHEMBL5314391,1816
CHEMBL586702,1817
CHEMBL1852688,1818
CHEMBL3402762,1819
CHEMBL5314409,1820
CHEMBL3188267,1821
CHEMBL3545054,1822
CHEMBL4297181,1823
CHEMBL2103799,1824
CHEMBL105060,1825
CHEMBL1215661,1826
CHEMBL1287935,1827
CHEMBL1631540,1828
CHEMBL1823681,1829
CHEMBL1933349,1830
CHEMBL1940832,1831
CHEMBL1950651,1832
CHEMBL2012520,1833
CHEMBL2037511,1834
CHEMBL2043437,1835
CHEMBL208427,1836
CHEMBL2087337,1837
CHEMBL2308782,1838
CHEMBL2103828,1839
CHEMBL2103858,1840
CHEMBL2103862,1841
CHEMBL2103880,1842
CHEMBL2104986,1843
CHEMBL2104991,1844
CHEMBL2104992,1845
CHEMBL2105667,1846
CHEMBL3989805,1847
CHEMBL2107371,1848
CHEMBL3989819,1849
CHEMBL2107826,1850
CHEMBL2104864,1851
CHEMBL2110727,1852
CHEMBL2142592,1853
CHEMBL2151197,1854
CHEMBL2103864,1294
CHEMBL2178422,1855
CHEMBL2178579,1856
CHEMBL2206292,1857
CHEMBL2364619,1858
CHEMBL2364638,1859
CHEMBL291657,1860
CHEMBL3039518,1861
CHEMBL3039520,1862
CHEMBL3039530,1863
CHEMBL3039531,1864
CHEMBL3087515,1865
CHEMBL3092650,1866
CHEMBL3137313,1867
CHEMBL3301593,1868
CHEMBL3301604,1869
CHEMBL3301626,1870
CHEMBL392149,1871
CHEMBL412262,1872
CHEMBL426084,1873
CHEMBL429736,1874
CHEMBL447664,1875
CHEMBL447955,1876
CHEMBL476323,1877
CHEMBL489095,1878
CHEMBL514270,1879
CHEMBL517140,1880
CHEMBL538867,1881
CHEMBL3545029,1882
CHEMBL3545403,1883
CHEMBL3989871,1884
CHEMBL2178573,1885
CHEMBL4444976,1886
CHEMBL3545030,1887
CHEMBL4297183,1888
CHEMBL3545031,1889
CHEMBL3545343,1890
CHEMBL5095029,1891
CHEMBL2381848,1892
CHEMBL3329435,1893
CHEMBL5314392,1894
CHEMBL3545406,1895
CHEMBL3545100,1896
CHEMBL3545101,1897
CHEMBL3545220,1898
CHEMBL5314393,1899
CHEMBL3139186,1900
CHEMBL3544984,1901
CHEMBL2107328,1902
CHEMBL1819077,1903
CHEMBL4297184,1904
CHEMBL3545289,1905
CHEMBL1198855,1906
CHEMBL1272307,1907
CHEMBL5314394,1908
CHEMBL225411,1909
CHEMBL1951914,1910
CHEMBL1914489,1911
CHEMBL2178570,1912
CHEMBL3545221,1913
CHEMBL3545103,1914
CHEMBL3545222,1915
CHEMBL3545162,1916
CHEMBL5314395,1917
CHEMBL3545407,1918
CHEMBL431733,1919
CHEMBL244243,1920
CHEMBL1910936,1921
CHEMBL207197,1922
CHEMBL3137332,1923
CHEMBL2442750,1924
CHEMBL560993,1925
CHEMBL3545367,1926
CHEMBL2103829,1927
CHEMBL3989680,1928
CHEMBL539423,1929
CHEMBL3301609,1930
CHEMBL5314396,1931
CHEMBL1096146,1932
CHEMBL3545035,1933
CHEMBL1800159,1934
CHEMBL1254771,1935
CHEMBL232943,1936
CHEMBL2103878,1937
CHEMBL324547,1938
CHEMBL3545408,1939
CHEMBL189475,1940
CHEMBL3234035,1941
CHEMBL541758,1942
CHEMBL3545224,1943
CHEMBL1950553,1944
CHEMBL470888,1945
CHEMBL3545163,1946
CHEMBL1096896,1947
CHEMBL592435,1948
CHEMBL3545036,1949
CHEMBL3642985,1950
CHEMBL3545164,1951
CHEMBL3545346,1952
CHEMBL598172,1953
CHEMBL2346738,1954
CHEMBL3544947,1955
CHEMBL3545165,1956
CHEMBL2016681,1957
CHEMBL3545038,1958
CHEMBL1779046,1959
CHEMBL3545166,1960
CHEMBL45305,1961
CHEMBL3183740,1962
CHEMBL582857,1963
CHEMBL539843,1964
CHEMBL3235279,1965
CHEMBL189676,1966
CHEMBL2103856,1967
CHEMBL261244,1968
CHEMBL303960,1969
CHEMBL2027925,1970
CHEMBL2218893,1971
CHEMBL345237,1972
CHEMBL3668014,1973
CHEMBL567303,1974
CHEMBL1094785,1975
CHEMBL22055,1976
CHEMBL1628569,1977
CHEMBL2107760,1978
CHEMBL257978,1979
CHEMBL2107572,1980
CHEMBL279260,1981
CHEMBL2218898,1982
CHEMBL2107725,1983
CHEMBL281764,1984
CHEMBL41194,1985
CHEMBL2110618,1986
CHEMBL2106710,1987
CHEMBL431651,1988
CHEMBL1742420,1989
CHEMBL329123,1990
CHEMBL522302,1991
CHEMBL10188,1992
CHEMBL419667,1993
CHEMBL2106841,1994
CHEMBL1256717,1995
CHEMBL3989481,1996
CHEMBL515966,1997
CHEMBL1742428,1998
CHEMBL1090488,1999
CHEMBL3301624,2000
CHEMBL2105635,2001
CHEMBL1817709,2002
CHEMBL3545347,2003
CHEMBL3545104,2004
CHEMBL2105864,2005
CHEMBL2108318,2006
CHEMBL5095030,2007
CHEMBL4802129,2008
CHEMBL3544949,2009
CHEMBL3545106,2010
CHEMBL3545167,2011
CHEMBL448343,2012
CHEMBL3622820,2013
CHEMBL3545225,2014
CHEMBL3545168,2015
CHEMBL3301622,2016
CHEMBL5314397,2017
CHEMBL207433,2018
CHEMBL3545039,2019
CHEMBL214796,2020
CHEMBL5314398,2021
CHEMBL5314399,2022
CHEMBL5314400,2023
CHEMBL1783282,2024
CHEMBL3545040,2025
CHEMBL3545169,2026
CHEMBL188462,2027
CHEMBL467084,2028
CHEMBL2151437,2029
CHEMBL1207366,2030
CHEMBL2068839,2031
CHEMBL3545349,2032
CHEMBL3989872,2033
CHEMBL3544917,2034
CHEMBL1255840,2035
CHEMBL3545351,2036
CHEMBL3545108,2037
CHEMBL3716057,2038
CHEMBL1823817,2039
CHEMBL1258006,2040
CHEMBL17350,2041
CHEMBL3545231,2042
CHEMBL2325014,2043
CHEMBL3544913,2044
CHEMBL3589904,2045
CHEMBL5095031,2046
CHEMBL5314401,2047
CHEMBL3545232,2048
CHEMBL3545291,2049
CHEMBL559478,2050
CHEMBL5095032,2051
CHEMBL5314402,2052
CHEMBL127071,2053
CHEMBL2104964,2054
CHEMBL238465,2055
CHEMBL4594254,2056
CHEMBL2179529,2057
CHEMBL3545042,2058
CHEMBL119549,2059
CHEMBL182066,2060
CHEMBL4650318,2061
CHEMBL3544953,2062
CHEMBL3544914,2063
CHEMBL222460,2064
CHEMBL3989703,2065
CHEMBL604710,2066
CHEMBL426559,2067
CHEMBL1951575,2068
CHEMBL1688243,2069
CHEMBL3545233,2070
CHEMBL3137316,2071
CHEMBL3908979,2072
CHEMBL3787344,2073
CHEMBL3545073,2074
CHEMBL3809489,2075
CHEMBL2108767,2076
CHEMBL2109256,2077
CHEMBL41306,2078
CHEMBL3707400,2079
CHEMBL2103869,2080
CHEMBL3707316,2081
CHEMBL3707249,2082
CHEMBL3707250,2083
CHEMBL2107762,2084
CHEMBL3989682,2085
CHEMBL1276138,2086
CHEMBL1277001,2087
CHEMBL2105160,2088
CHEMBL593430,2089
CHEMBL111659,2090
CHEMBL2103791,2091
CHEMBL3707317,2092
CHEMBL2107801,2093
CHEMBL3707318,2094
CHEMBL3707319,2095
CHEMBL3707293,2096
CHEMBL3707401,2097
CHEMBL3707356,2098
CHEMBL3647536,2099
CHEMBL356388,2100
CHEMBL487,2101
CHEMBL68055,2102
CHEMBL4297185,2103
CHEMBL1738889,2104
CHEMBL3183409,2105
CHEMBL3545411,2106
CHEMBL566315,2107
CHEMBL2103876,2108
CHEMBL267431,2109
CHEMBL3545412,2110
CHEMBL592054,2111
CHEMBL519504,2112
CHEMBL186179,2113
CHEMBL282686,2114
CHEMBL2103991,2115
CHEMBL2104753,2116
CHEMBL1762621,2117
CHEMBL2035874,2118
CHEMBL1908376,2119
CHEMBL3989862,2120
CHEMBL1908391,2121
CHEMBL223360,2122
CHEMBL576982,2123
CHEMBL2103882,2124
CHEMBL217092,2125
CHEMBL415049,2126
CHEMBL491473,2127
CHEMBL3353410,2128
CHEMBL1233528,2129
CHEMBL377300,2130
CHEMBL270995,2131
CHEMBL290352,2132
CHEMBL603469,2133
CHEMBL545315,2134
CHEMBL1078178,2135
CHEMBL1088752,2136
CHEMBL3545413,2137
CHEMBL180022,2138
CHEMBL428690,2139
CHEMBL2105759,2140
CHEMBL1289494,2141
CHEMBL3545110,2142
CHEMBL3301612,2143
CHEMBL300138,2144
CHEMBL91829,2145
CHEMBL3187723,2146
CHEMBL2103840,2147
CHEMBL483158,2148
CHEMBL1091644,2149
CHEMBL2105719,2150
CHEMBL608533,2151
CHEMBL101253,2152
CHEMBL2103830,2153
CHEMBL2146883,2154
CHEMBL1287853,2155
CHEMBL2035187,2156
CHEMBL3545235,2157
CHEMBL276711,2158
CHEMBL274654,2159
CHEMBL522892,2160
CHEMBL3545414,2161
CHEMBL405821,2162
CHEMBL1208155,2163
CHEMBL1628688,2164
CHEMBL1668019,2165
CHEMBL1672054,2166
CHEMBL191413,2167
CHEMBL1923502,2168
CHEMBL1950554,2169
CHEMBL1950649,2170
CHEMBL209821,2171
CHEMBL2103794,2172
CHEMBL562668,2173
CHEMBL2105747,2174
CHEMBL2105755,2175
CHEMBL2107339,2176
CHEMBL2107349,2177
CHEMBL2107384,2178
CHEMBL2110730,2179
CHEMBL2146110,2180
CHEMBL2178578,2181
CHEMBL220360,2182
CHEMBL2336071,2183
CHEMBL2364612,2184
CHEMBL236593,2185
CHEMBL240624,2186
CHEMBL278623,2187
CHEMBL3039511,2188
CHEMBL3137314,2189
CHEMBL3286580,2190
CHEMBL414157,2191
CHEMBL462605,2192
CHEMBL482950,2193
CHEMBL52333,2194
CHEMBL545437,2195
CHEMBL2106068,2196
CHEMBL3989873,2197
CHEMBL2364605,2198
CHEMBL2448613,2199
CHEMBL266125,2200
CHEMBL74355,2201
CHEMBL61780,2202
CHEMBL2107786,2203
CHEMBL2107777,2204
CHEMBL3989834,2205
CHEMBL2107773,2206
CHEMBL3989686,2207
CHEMBL109648,2208
CHEMBL506981,2209
CHEMBL1742408,2210
CHEMBL49429,2211
CHEMBL23261,2212
CHEMBL2070241,2213
CHEMBL3545415,2214
CHEMBL3545184,2215
CHEMBL2107860,2216
CHEMBL2108358,2217
CHEMBL2108724,2218
CHEMBL2103975,2219
CHEMBL3544954,2220
CHEMBL2108312,2221
CHEMBL596802,2222
CHEMBL2151572,2223
CHEMBL2107771,2224
CHEMBL2103881,2225
CHEMBL266510,2226
CHEMBL2386081,2227
CHEMBL3545043,2228
CHEMBL572881,2229
CHEMBL3306803,2230
CHEMBL3545257,2231
CHEMBL1742991,2232
CHEMBL1742995,2233
CHEMBL1742996,2234
CHEMBL1743015,2235
CHEMBL1743016,2236
CHEMBL1743019,2237
CHEMBL1743023,2238
CHEMBL1743024,2239
CHEMBL1743025,2240
CHEMBL1743026,2241
CHEMBL1743035,2242
CHEMBL1743043,2243
CHEMBL1743051,2244
CHEMBL1743053,2245
CHEMBL1743063,2246
CHEMBL1743071,2247
CHEMBL1743072,2248
CHEMBL1743075,2249
CHEMBL1743080,2250
CHEMBL1743081,2251
CHEMBL2107861,2252
CHEMBL2107874,2253
CHEMBL2107979,2254
CHEMBL2108041,2255
CHEMBL2108061,2256
CHEMBL2108208,2257
CHEMBL2108566,2258
CHEMBL2108567,2259
CHEMBL2108576,2260
CHEMBL2108611,2261
CHEMBL2108658,2262
CHEMBL2108675,2263
CHEMBL2108730,2264
CHEMBL2108811,2265
CHEMBL2108887,2266
CHEMBL2108967,2267
CHEMBL2109177,2268
CHEMBL2109191,2269
